NAME,ADDRESS,SEQ,START,END,TYPE,READWRITE,DEFAULT,IS_REGISTER
MU811_TPID,6de,0,0,9,status,r,,y
MU812_WIDTH,6df,0,0,15,status,r,,y
MU812_TPID,6e0,0,0,9,status,r,,y
MU813_WIDTH,6e1,0,0,15,status,r,,y
MU813_TPID,6e2,0,0,9,status,r,,y
MU814_WIDTH,6e3,0,0,15,status,r,,y
MU814_TPID,6e4,0,0,9,status,r,,y
MU815_WIDTH,6e5,0,0,15,status,r,,y
MU815_TPID,6e6,0,0,9,status,r,,y
MU816_WIDTH,6e7,0,0,15,status,r,,y
MU816_TPID,6e8,0,0,9,status,r,,y
MU817_WIDTH,6e9,0,0,15,status,r,,y
MU817_TPID,6ea,0,0,9,status,r,,y
MU818_WIDTH,6eb,0,0,15,status,r,,y
MU818_TPID,6ec,0,0,9,status,r,,y
MU819_WIDTH,6ed,0,0,15,status,r,,y
MU819_TPID,6ee,0,0,9,status,r,,y
MU820_WIDTH,6ef,0,0,15,status,r,,y
MU820_TPID,6f0,0,0,9,status,r,,y
MU821_WIDTH,6f1,0,0,15,status,r,,y
MU821_TPID,6f2,0,0,9,status,r,,y
MU822_WIDTH,6f3,0,0,15,status,r,,y
MU822_TPID,6f4,0,0,9,status,r,,y
MU823_WIDTH,6f5,0,0,15,status,r,,y
MU823_TPID,6f6,0,0,9,status,r,,y
MU824_WIDTH,6f7,0,0,15,status,r,,y
MU824_TPID,6f8,0,0,9,status,r,,y
MU825_WIDTH,6f9,0,0,15,status,r,,y
MU825_TPID,6fa,0,0,9,status,r,,y
MU826_WIDTH,6fb,0,0,15,status,r,,y
MU826_TPID,6fc,0,0,9,status,r,,y
MU827_WIDTH,6fd,0,0,15,status,r,,y
MU827_TPID,6fe,0,0,9,status,r,,y
MU828_WIDTH,6ff,0,0,15,status,r,,y
MU828_TPID,700,0,0,9,status,r,,y
MU829_WIDTH,701,0,0,15,status,r,,y
MU829_TPID,702,0,0,9,status,r,,y
MU830_WIDTH,703,0,0,15,status,r,,y
MU830_TPID,704,0,0,9,status,r,,y
MU831_WIDTH,705,0,0,15,status,r,,y
MU831_TPID,706,0,0,9,status,r,,y
MU832_WIDTH,707,0,0,15,status,r,,y
MU832_TPID,708,0,0,9,status,r,,y
MU833_WIDTH,709,0,0,15,status,r,,y
MU833_TPID,70a,0,0,9,status,r,,y
MU834_WIDTH,70b,0,0,15,status,r,,y
MU834_TPID,70c,0,0,9,status,r,,y
MU835_WIDTH,70d,0,0,15,status,r,,y
MU835_TPID,70e,0,0,9,status,r,,y
MU836_WIDTH,70f,0,0,15,status,r,,y
MU836_TPID,710,0,0,9,status,r,,y
MU837_WIDTH,711,0,0,15,status,r,,y
MU837_TPID,712,0,0,9,status,r,,y
MU838_WIDTH,713,0,0,15,status,r,,y
MU838_TPID,714,0,0,9,status,r,,y
MU839_WIDTH,715,0,0,15,status,r,,y
MU839_TPID,716,0,0,9,status,r,,y
MU840_WIDTH,717,0,0,15,status,r,,y
MU840_TPID,718,0,0,9,status,r,,y
MU841_WIDTH,719,0,0,15,status,r,,y
MU841_TPID,71a,0,0,9,status,r,,y
MU842_WIDTH,71b,0,0,15,status,r,,y
MU842_TPID,71c,0,0,9,status,r,,y
MU843_WIDTH,71d,0,0,15,status,r,,y
MU843_TPID,71e,0,0,9,status,r,,y
MU844_WIDTH,71f,0,0,15,status,r,,y
MU844_TPID,720,0,0,9,status,r,,y
MU845_WIDTH,721,0,0,15,status,r,,y
MU845_TPID,722,0,0,9,status,r,,y
MU846_WIDTH,723,0,0,15,status,r,,y
MU846_TPID,724,0,0,9,status,r,,y
MU847_WIDTH,725,0,0,15,status,r,,y
MU847_TPID,726,0,0,9,status,r,,y
MU848_WIDTH,727,0,0,15,status,r,,y
MU848_TPID,728,0,0,9,status,r,,y
MU849_WIDTH,729,0,0,15,status,r,,y
MU849_TPID,72a,0,0,9,status,r,,y
MU850_WIDTH,72b,0,0,15,status,r,,y
MU850_TPID,72c,0,0,9,status,r,,y
MU851_WIDTH,72d,0,0,15,status,r,,y
MU851_TPID,72e,0,0,9,status,r,,y
MU852_WIDTH,72f,0,0,15,status,r,,y
MU852_TPID,730,0,0,9,status,r,,y
MU853_WIDTH,731,0,0,15,status,r,,y
MU853_TPID,732,0,0,9,status,r,,y
MU854_WIDTH,733,0,0,15,status,r,,y
MU854_TPID,734,0,0,9,status,r,,y
MU855_WIDTH,735,0,0,15,status,r,,y
MU855_TPID,736,0,0,9,status,r,,y
MU856_WIDTH,737,0,0,15,status,r,,y
MU856_TPID,738,0,0,9,status,r,,y
MU857_WIDTH,739,0,0,15,status,r,,y
MU857_TPID,73a,0,0,9,status,r,,y
MU858_WIDTH,73b,0,0,15,status,r,,y
MU858_TPID,73c,0,0,9,status,r,,y
MU859_WIDTH,73d,0,0,15,status,r,,y
MU859_TPID,73e,0,0,9,status,r,,y
MU860_WIDTH,73f,0,0,15,status,r,,y
MU860_TPID,740,0,0,9,status,r,,y
MU861_WIDTH,741,0,0,15,status,r,,y
MU861_TPID,742,0,0,9,status,r,,y
MU862_WIDTH,743,0,0,15,status,r,,y
MU862_TPID,744,0,0,9,status,r,,y
MU863_WIDTH,745,0,0,15,status,r,,y
MU863_TPID,746,0,0,9,status,r,,y
MU864_WIDTH,747,0,0,15,status,r,,y
MU864_TPID,748,0,0,9,status,r,,y
MU865_WIDTH,749,0,0,15,status,r,,y
MU865_TPID,74a,0,0,9,status,r,,y
MU866_WIDTH,74b,0,0,15,status,r,,y
MU866_TPID,74c,0,0,9,status,r,,y
MU867_WIDTH,74d,0,0,15,status,r,,y
MU867_TPID,74e,0,0,9,status,r,,y
MU868_WIDTH,74f,0,0,15,status,r,,y
MU868_TPID,750,0,0,9,status,r,,y
MU869_WIDTH,751,0,0,15,status,r,,y
MU869_TPID,752,0,0,9,status,r,,y
MU870_WIDTH,753,0,0,15,status,r,,y
MU870_TPID,754,0,0,9,status,r,,y
MU871_WIDTH,755,0,0,15,status,r,,y
MU871_TPID,756,0,0,9,status,r,,y
MU872_WIDTH,757,0,0,15,status,r,,y
MU872_TPID,758,0,0,9,status,r,,y
MU873_WIDTH,759,0,0,15,status,r,,y
MU873_TPID,75a,0,0,9,status,r,,y
MU874_WIDTH,75b,0,0,15,status,r,,y
MU874_TPID,75c,0,0,9,status,r,,y
MU875_WIDTH,75d,0,0,15,status,r,,y
MU875_TPID,75e,0,0,9,status,r,,y
MU876_WIDTH,75f,0,0,15,status,r,,y
MU876_TPID,760,0,0,9,status,r,,y
MU877_WIDTH,761,0,0,15,status,r,,y
MU877_TPID,762,0,0,9,status,r,,y
MU878_WIDTH,763,0,0,15,status,r,,y
MU878_TPID,764,0,0,9,status,r,,y
MU879_WIDTH,765,0,0,15,status,r,,y
MU879_TPID,766,0,0,9,status,r,,y
MU880_WIDTH,767,0,0,15,status,r,,y
MU880_TPID,768,0,0,9,status,r,,y
MU881_WIDTH,769,0,0,15,status,r,,y
MU881_TPID,76a,0,0,9,status,r,,y
MU882_WIDTH,76b,0,0,15,status,r,,y
MU882_TPID,76c,0,0,9,status,r,,y
MU883_WIDTH,76d,0,0,15,status,r,,y
MU883_TPID,76e,0,0,9,status,r,,y
MU884_WIDTH,76f,0,0,15,status,r,,y
MU884_TPID,770,0,0,9,status,r,,y
MU885_WIDTH,771,0,0,15,status,r,,y
MU885_TPID,772,0,0,9,status,r,,y
MU886_WIDTH,773,0,0,15,status,r,,y
MU886_TPID,774,0,0,9,status,r,,y
MU887_WIDTH,775,0,0,15,status,r,,y
MU887_TPID,776,0,0,9,status,r,,y
MU888_WIDTH,777,0,0,15,status,r,,y
MU888_TPID,778,0,0,9,status,r,,y
MU889_WIDTH,779,0,0,15,status,r,,y
MU889_TPID,77a,0,0,9,status,r,,y
MU890_WIDTH,77b,0,0,15,status,r,,y
MU890_TPID,77c,0,0,9,status,r,,y
MU891_WIDTH,77d,0,0,15,status,r,,y
MU891_TPID,77e,0,0,9,status,r,,y
MU892_WIDTH,77f,0,0,15,status,r,,y
MU892_TPID,780,0,0,9,status,r,,y
MU893_WIDTH,781,0,0,15,status,r,,y
MU893_TPID,782,0,0,9,status,r,,y
MU894_WIDTH,783,0,0,15,status,r,,y
MU894_TPID,784,0,0,9,status,r,,y
MU895_WIDTH,785,0,0,15,status,r,,y
MU895_TPID,786,0,0,9,status,r,,y
MU896_WIDTH,787,0,0,15,status,r,,y
MU896_TPID,788,0,0,9,status,r,,y
MU897_WIDTH,789,0,0,15,status,r,,y
MU897_TPID,78a,0,0,9,status,r,,y
MU898_WIDTH,78b,0,0,15,status,r,,y
MU898_TPID,78c,0,0,9,status,r,,y
MU899_WIDTH,78d,0,0,15,status,r,,y
MU899_TPID,78e,0,0,9,status,r,,y
MU900_WIDTH,78f,0,0,15,status,r,,y
MU900_TPID,790,0,0,9,status,r,,y
MU901_WIDTH,791,0,0,15,status,r,,y
MU901_TPID,792,0,0,9,status,r,,y
MU902_WIDTH,793,0,0,15,status,r,,y
MU902_TPID,794,0,0,9,status,r,,y
MU903_WIDTH,795,0,0,15,status,r,,y
MU903_TPID,796,0,0,9,status,r,,y
MU904_WIDTH,797,0,0,15,status,r,,y
MU904_TPID,798,0,0,9,status,r,,y
MU905_WIDTH,799,0,0,15,status,r,,y
MU905_TPID,79a,0,0,9,status,r,,y
MU906_WIDTH,79b,0,0,15,status,r,,y
MU906_TPID,79c,0,0,9,status,r,,y
MU907_WIDTH,79d,0,0,15,status,r,,y
MU907_TPID,79e,0,0,9,status,r,,y
MU908_WIDTH,79f,0,0,15,status,r,,y
MU908_TPID,7a0,0,0,9,status,r,,y
MU909_WIDTH,7a1,0,0,15,status,r,,y
MU909_TPID,7a2,0,0,9,status,r,,y
MU910_WIDTH,7a3,0,0,15,status,r,,y
MU910_TPID,7a4,0,0,9,status,r,,y
MU911_WIDTH,7a5,0,0,15,status,r,,y
MU911_TPID,7a6,0,0,9,status,r,,y
MU912_WIDTH,7a7,0,0,15,status,r,,y
MU912_TPID,7a8,0,0,9,status,r,,y
MU913_WIDTH,7a9,0,0,15,status,r,,y
MU913_TPID,7aa,0,0,9,status,r,,y
MU914_WIDTH,7ab,0,0,15,status,r,,y
MU914_TPID,7ac,0,0,9,status,r,,y
MU915_WIDTH,7ad,0,0,15,status,r,,y
MU915_TPID,7ae,0,0,9,status,r,,y
MU916_WIDTH,7af,0,0,15,status,r,,y
MU916_TPID,7b0,0,0,9,status,r,,y
MU917_WIDTH,7b1,0,0,15,status,r,,y
MU917_TPID,7b2,0,0,9,status,r,,y
MU918_WIDTH,7b3,0,0,15,status,r,,y
MU918_TPID,7b4,0,0,9,status,r,,y
MU919_WIDTH,7b5,0,0,15,status,r,,y
MU919_TPID,7b6,0,0,9,status,r,,y
MU920_WIDTH,7b7,0,0,15,status,r,,y
MU920_TPID,7b8,0,0,9,status,r,,y
MU921_WIDTH,7b9,0,0,15,status,r,,y
MU921_TPID,7ba,0,0,9,status,r,,y
MU922_WIDTH,7bb,0,0,15,status,r,,y
MU922_TPID,7bc,0,0,9,status,r,,y
MU923_WIDTH,7bd,0,0,15,status,r,,y
MU923_TPID,7be,0,0,9,status,r,,y
MU924_WIDTH,7bf,0,0,15,status,r,,y
MU924_TPID,7c0,0,0,9,status,r,,y
MU925_WIDTH,7c1,0,0,15,status,r,,y
MU925_TPID,7c2,0,0,9,status,r,,y
MU926_WIDTH,7c3,0,0,15,status,r,,y
MU926_TPID,7c4,0,0,9,status,r,,y
MU927_WIDTH,7c5,0,0,15,status,r,,y
MU927_TPID,7c6,0,0,9,status,r,,y
MU928_WIDTH,7c7,0,0,15,status,r,,y
MU928_TPID,7c8,0,0,9,status,r,,y
MU929_WIDTH,7c9,0,0,15,status,r,,y
MU929_TPID,7ca,0,0,9,status,r,,y
MU930_WIDTH,7cb,0,0,15,status,r,,y
MU930_TPID,7cc,0,0,9,status,r,,y
MU931_WIDTH,7cd,0,0,15,status,r,,y
MU931_TPID,7ce,0,0,9,status,r,,y
MU932_WIDTH,7cf,0,0,15,status,r,,y
MU932_TPID,7d0,0,0,9,status,r,,y
MU933_WIDTH,7d1,0,0,15,status,r,,y
MU933_TPID,7d2,0,0,9,status,r,,y
MU934_WIDTH,7d3,0,0,15,status,r,,y
MU934_TPID,7d4,0,0,9,status,r,,y
MU935_WIDTH,7d5,0,0,15,status,r,,y
MU935_TPID,7d6,0,0,9,status,r,,y
MU936_WIDTH,7d7,0,0,15,status,r,,y
MU936_TPID,7d8,0,0,9,status,r,,y
MU937_WIDTH,7d9,0,0,15,status,r,,y
MU937_TPID,7da,0,0,9,status,r,,y
MU938_WIDTH,7db,0,0,15,status,r,,y
MU938_TPID,7dc,0,0,9,status,r,,y
MU939_WIDTH,7dd,0,0,15,status,r,,y
MU939_TPID,7de,0,0,9,status,r,,y
MU940_WIDTH,7df,0,0,15,status,r,,y
MU940_TPID,7e0,0,0,9,status,r,,y
MU941_WIDTH,7e1,0,0,15,status,r,,y
MU941_TPID,7e2,0,0,9,status,r,,y
MU942_WIDTH,7e3,0,0,15,status,r,,y
MU942_TPID,7e4,0,0,9,status,r,,y
MU943_WIDTH,7e5,0,0,15,status,r,,y
MU943_TPID,7e6,0,0,9,status,r,,y
MU944_WIDTH,7e7,0,0,15,status,r,,y
MU944_TPID,7e8,0,0,9,status,r,,y
MU945_WIDTH,7e9,0,0,15,status,r,,y
MU945_TPID,7ea,0,0,9,status,r,,y
MU946_WIDTH,7eb,0,0,15,status,r,,y
MU946_TPID,7ec,0,0,9,status,r,,y
MU947_WIDTH,7ed,0,0,15,status,r,,y
MU947_TPID,7ee,0,0,9,status,r,,y
MU948_WIDTH,7ef,0,0,15,status,r,,y
MU948_TPID,7f0,0,0,9,status,r,,y
MU949_WIDTH,7f1,0,0,15,status,r,,y
MU949_TPID,7f2,0,0,9,status,r,,y
MU950_WIDTH,7f3,0,0,15,status,r,,y
MU950_TPID,7f4,0,0,9,status,r,,y
MU951_WIDTH,7f5,0,0,15,status,r,,y
MU951_TPID,7f6,0,0,9,status,r,,y
MU952_WIDTH,7f7,0,0,15,status,r,,y
MU952_TPID,7f8,0,0,9,status,r,,y
MU953_WIDTH,7f9,0,0,15,status,r,,y
MU953_TPID,7fa,0,0,9,status,r,,y
MU954_WIDTH,7fb,0,0,15,status,r,,y
MU954_TPID,7fc,0,0,9,status,r,,y
MU955_WIDTH,7fd,0,0,15,status,r,,y
MU955_TPID,7fe,0,0,9,status,r,,y
MU956_WIDTH,7ff,0,0,15,status,r,,y
MU956_TPID,800,0,0,9,status,r,,y
MU957_WIDTH,801,0,0,15,status,r,,y
MU957_TPID,802,0,0,9,status,r,,y
MU958_WIDTH,803,0,0,15,status,r,,y
MU958_TPID,804,0,0,9,status,r,,y
MU959_WIDTH,805,0,0,15,status,r,,y
MU959_TPID,806,0,0,9,status,r,,y
MU960_WIDTH,807,0,0,15,status,r,,y
MU960_TPID,808,0,0,9,status,r,,y
MU961_WIDTH,809,0,0,15,status,r,,y
MU961_TPID,80a,0,0,9,status,r,,y
MU962_WIDTH,80b,0,0,15,status,r,,y
MU962_TPID,80c,0,0,9,status,r,,y
MU963_WIDTH,80d,0,0,15,status,r,,y
MU963_TPID,80e,0,0,9,status,r,,y
MU964_WIDTH,80f,0,0,15,status,r,,y
MU964_TPID,810,0,0,9,status,r,,y
MU965_WIDTH,811,0,0,15,status,r,,y
MU965_TPID,812,0,0,9,status,r,,y
MU966_WIDTH,813,0,0,15,status,r,,y
MU966_TPID,814,0,0,9,status,r,,y
MU967_WIDTH,815,0,0,15,status,r,,y
MU967_TPID,816,0,0,9,status,r,,y
MU968_WIDTH,817,0,0,15,status,r,,y
MU968_TPID,818,0,0,9,status,r,,y
MU969_WIDTH,819,0,0,15,status,r,,y
MU969_TPID,81a,0,0,9,status,r,,y
MU970_WIDTH,81b,0,0,15,status,r,,y
MU970_TPID,81c,0,0,9,status,r,,y
MU971_WIDTH,81d,0,0,15,status,r,,y
MU971_TPID,81e,0,0,9,status,r,,y
MU972_WIDTH,81f,0,0,15,status,r,,y
MU972_TPID,820,0,0,9,status,r,,y
MU973_WIDTH,821,0,0,15,status,r,,y
MU973_TPID,822,0,0,9,status,r,,y
MU974_WIDTH,823,0,0,15,status,r,,y
MU974_TPID,824,0,0,9,status,r,,y
MU975_WIDTH,825,0,0,15,status,r,,y
MU975_TPID,826,0,0,9,status,r,,y
MU976_WIDTH,827,0,0,15,status,r,,y
MU976_TPID,828,0,0,9,status,r,,y
MU977_WIDTH,829,0,0,15,status,r,,y
MU977_TPID,82a,0,0,9,status,r,,y
MU978_WIDTH,82b,0,0,15,status,r,,y
MU978_TPID,82c,0,0,9,status,r,,y
MU979_WIDTH,82d,0,0,15,status,r,,y
MU979_TPID,82e,0,0,9,status,r,,y
MU980_WIDTH,82f,0,0,15,status,r,,y
MU980_TPID,830,0,0,9,status,r,,y
MU981_WIDTH,831,0,0,15,status,r,,y
MU981_TPID,832,0,0,9,status,r,,y
MU982_WIDTH,833,0,0,15,status,r,,y
MU982_TPID,834,0,0,9,status,r,,y
MU983_WIDTH,835,0,0,15,status,r,,y
MU983_TPID,836,0,0,9,status,r,,y
MU984_WIDTH,837,0,0,15,status,r,,y
MU984_TPID,838,0,0,9,status,r,,y
MU985_WIDTH,839,0,0,15,status,r,,y
MU985_TPID,83a,0,0,9,status,r,,y
MU986_WIDTH,83b,0,0,15,status,r,,y
MU986_TPID,83c,0,0,9,status,r,,y
MU987_WIDTH,83d,0,0,15,status,r,,y
MU987_TPID,83e,0,0,9,status,r,,y
MU988_WIDTH,83f,0,0,15,status,r,,y
MU988_TPID,840,0,0,9,status,r,,y
MU989_WIDTH,841,0,0,15,status,r,,y
MU989_TPID,842,0,0,9,status,r,,y
MU990_WIDTH,843,0,0,15,status,r,,y
MU990_TPID,844,0,0,9,status,r,,y
MU991_WIDTH,845,0,0,15,status,r,,y
MU991_TPID,846,0,0,9,status,r,,y
MU992_WIDTH,847,0,0,15,status,r,,y
MU992_TPID,848,0,0,9,status,r,,y
MU993_WIDTH,849,0,0,15,status,r,,y
MU993_TPID,84a,0,0,9,status,r,,y
MU994_WIDTH,84b,0,0,15,status,r,,y
MU994_TPID,84c,0,0,9,status,r,,y
MU995_WIDTH,84d,0,0,15,status,r,,y
MU995_TPID,84e,0,0,9,status,r,,y
MU996_WIDTH,84f,0,0,15,status,r,,y
MU996_TPID,850,0,0,9,status,r,,y
MU997_WIDTH,851,0,0,15,status,r,,y
MU997_TPID,852,0,0,9,status,r,,y
MU998_WIDTH,853,0,0,15,status,r,,y
MU998_TPID,854,0,0,9,status,r,,y
MU999_WIDTH,855,0,0,15,status,r,,y
MU999_TPID,856,0,0,9,status,r,,y
MU1000_WIDTH,857,0,0,15,status,r,,y
MU1000_TPID,858,0,0,9,status,r,,y
MU1001_WIDTH,859,0,0,15,status,r,,y
MU1001_TPID,85a,0,0,9,status,r,,y
MU1002_WIDTH,85b,0,0,15,status,r,,y
MU1002_TPID,85c,0,0,9,status,r,,y
MU1003_WIDTH,85d,0,0,15,status,r,,y
MU1003_TPID,85e,0,0,9,status,r,,y
MU1004_WIDTH,85f,0,0,15,status,r,,y
MU1004_TPID,860,0,0,9,status,r,,y
MU1005_WIDTH,861,0,0,15,status,r,,y
MU1005_TPID,862,0,0,9,status,r,,y
MU1006_WIDTH,863,0,0,15,status,r,,y
MU1006_TPID,864,0,0,9,status,r,,y
MU1007_WIDTH,865,0,0,15,status,r,,y
MU1007_TPID,866,0,0,9,status,r,,y
MU1008_WIDTH,867,0,0,15,status,r,,y
MU1008_TPID,868,0,0,9,status,r,,y
MU1009_WIDTH,869,0,0,15,status,r,,y
MU1009_TPID,86a,0,0,9,status,r,,y
MU1010_WIDTH,86b,0,0,15,status,r,,y
MU1010_TPID,86c,0,0,9,status,r,,y
MU1011_WIDTH,86d,0,0,15,status,r,,y
MU1011_TPID,86e,0,0,9,status,r,,y
MU1012_WIDTH,86f,0,0,15,status,r,,y
MU1012_TPID,870,0,0,9,status,r,,y
MU1013_WIDTH,871,0,0,15,status,r,,y
MU1013_TPID,872,0,0,9,status,r,,y
MU1014_WIDTH,873,0,0,15,status,r,,y
MU1014_TPID,874,0,0,9,status,r,,y
MU1015_WIDTH,875,0,0,15,status,r,,y
MU1015_TPID,876,0,0,9,status,r,,y
MU1016_WIDTH,877,0,0,15,status,r,,y
MU1016_TPID,878,0,0,9,status,r,,y
MU1017_WIDTH,879,0,0,15,status,r,,y
MU1017_TPID,87a,0,0,9,status,r,,y
MU1018_WIDTH,87b,0,0,15,status,r,,y
MU1018_TPID,87c,0,0,9,status,r,,y
MU1019_WIDTH,87d,0,0,15,status,r,,y
MU1019_TPID,87e,0,0,9,status,r,,y
MU1020_WIDTH,87f,0,0,15,status,r,,y
MU1020_TPID,880,0,0,9,status,r,,y
MU1021_WIDTH,881,0,0,15,status,r,,y
MU1021_TPID,882,0,0,9,status,r,,y
MU1022_WIDTH,883,0,0,15,status,r,,y
MU1022_TPID,884,0,0,9,status,r,,y
MU1023_WIDTH,885,0,0,15,status,r,,y
MU1023_TPID,886,0,0,9,status,r,,y
COUNTER_CNT,887,0,0,2,status,r,,y
COUNTER0_WIDTH,888,0,0,5,status,r,,y
COUNTER1_WIDTH,889,0,0,5,status,r,,y
COUNTER2_WIDTH,88a,0,0,5,status,r,,y
COUNTER3_WIDTH,88b,0,0,5,status,r,,y
EN_STORAGE_QUALIFICATION,88c,0,0,0,status,r,,y
CAPTURE_CTRL_STATE,88d,0,0,1,status,r,,y
ADV_TRIG_STATUS,88d,0,2,2,status,r,,y
FLAG0,88e,0,0,0,status,r,,y
FLAG1,88e,0,1,1,status,r,,y
FLAG2,88e,0,2,2,status,r,,y
FLAG3,88e,0,3,3,status,r,,y
STATE_STATUS,88f,0,0,15,status,r,,y
DDR,890,0,0,0,status,r,,y
PROBE_DATA,FF9,0,0,15,stream,r,,y
PROBE_TRIG,FFA,0,0,15,stream,r,,y
FSM_ADDR_RB,ffb,0,0,15,stream,r,,y
FSM_ADDR,ffc,0,0,15,stream,rw,,y
DEBUG_DATA_IN,ffd,0,0,15,stream,rw,,y
CAPTURE_DATA_OUT,ffe,0,0,15,stream,r,,y
CAPTURE_CTRL_CONFIG,fff,0,0,15,srl,rw,,y
MU0_CONFIG,1000,0,0,15,srl,rw,,y
MU1_CONFIG,1001,0,0,15,srl,rw,,y
MU2_CONFIG,1002,0,0,15,srl,rw,,y
MU3_CONFIG,1003,0,0,15,srl,rw,,y
MU4_CONFIG,1004,0,0,15,srl,rw,,y
MU5_CONFIG,1005,0,0,15,srl,rw,,y
MU6_CONFIG,1006,0,0,15,srl,rw,,y
MU7_CONFIG,1007,0,0,15,srl,rw,,y
MU8_CONFIG,1008,0,0,15,srl,rw,,y
MU9_CONFIG,1009,0,0,15,srl,rw,,y
MU10_CONFIG,100a,0,0,15,srl,rw,,y
MU11_CONFIG,100b,0,0,15,srl,rw,,y
MU12_CONFIG,100c,0,0,15,srl,rw,,y
MU13_CONFIG,100d,0,0,15,srl,rw,,y
MU14_CONFIG,100e,0,0,15,srl,rw,,y
MU15_CONFIG,100f,0,0,15,srl,rw,,y
MU16_CONFIG,1010,0,0,15,srl,rw,,y
MU17_CONFIG,1011,0,0,15,srl,rw,,y
MU18_CONFIG,1012,0,0,15,srl,rw,,y
MU19_CONFIG,1013,0,0,15,srl,rw,,y
MU20_CONFIG,1014,0,0,15,srl,rw,,y
MU21_CONFIG,1015,0,0,15,srl,rw,,y
MU22_CONFIG,1016,0,0,15,srl,rw,,y
MU23_CONFIG,1017,0,0,15,srl,rw,,y
MU24_CONFIG,1018,0,0,15,srl,rw,,y
MU25_CONFIG,1019,0,0,15,srl,rw,,y
MU26_CONFIG,101a,0,0,15,srl,rw,,y
MU27_CONFIG,101b,0,0,15,srl,rw,,y
MU28_CONFIG,101c,0,0,15,srl,rw,,y
MU29_CONFIG,101d,0,0,15,srl,rw,,y
MU30_CONFIG,101e,0,0,15,srl,rw,,y
MU31_CONFIG,101f,0,0,15,srl,rw,,y
MU32_CONFIG,1020,0,0,15,srl,rw,,y
MU33_CONFIG,1021,0,0,15,srl,rw,,y
MU34_CONFIG,1022,0,0,15,srl,rw,,y
MU35_CONFIG,1023,0,0,15,srl,rw,,y
MU36_CONFIG,1024,0,0,15,srl,rw,,y
MU37_CONFIG,1025,0,0,15,srl,rw,,y
MU38_CONFIG,1026,0,0,15,srl,rw,,y
MU39_CONFIG,1027,0,0,15,srl,rw,,y
MU40_CONFIG,1028,0,0,15,srl,rw,,y
MU41_CONFIG,1029,0,0,15,srl,rw,,y
MU42_CONFIG,102a,0,0,15,srl,rw,,y
MU43_CONFIG,102b,0,0,15,srl,rw,,y
MU44_CONFIG,102c,0,0,15,srl,rw,,y
MU45_CONFIG,102d,0,0,15,srl,rw,,y
MU46_CONFIG,102e,0,0,15,srl,rw,,y
MU47_CONFIG,102f,0,0,15,srl,rw,,y
MU48_CONFIG,1030,0,0,15,srl,rw,,y
MU49_CONFIG,1031,0,0,15,srl,rw,,y
MU50_CONFIG,1032,0,0,15,srl,rw,,y
MU51_CONFIG,1033,0,0,15,srl,rw,,y
MU52_CONFIG,1034,0,0,15,srl,rw,,y
MU53_CONFIG,1035,0,0,15,srl,rw,,y
MU54_CONFIG,1036,0,0,15,srl,rw,,y
MU55_CONFIG,1037,0,0,15,srl,rw,,y
MU56_CONFIG,1038,0,0,15,srl,rw,,y
MU57_CONFIG,1039,0,0,15,srl,rw,,y
MU58_CONFIG,103a,0,0,15,srl,rw,,y
MU59_CONFIG,103b,0,0,15,srl,rw,,y
MU60_CONFIG,103c,0,0,15,srl,rw,,y
MU61_CONFIG,103d,0,0,15,srl,rw,,y
MU62_CONFIG,103e,0,0,15,srl,rw,,y
MU63_CONFIG,103f,0,0,15,srl,rw,,y
MU64_CONFIG,1040,0,0,15,srl,rw,,y
MU65_CONFIG,1041,0,0,15,srl,rw,,y
MU66_CONFIG,1042,0,0,15,srl,rw,,y
MU67_CONFIG,1043,0,0,15,srl,rw,,y
MU68_CONFIG,1044,0,0,15,srl,rw,,y
MU69_CONFIG,1045,0,0,15,srl,rw,,y
MU70_CONFIG,1046,0,0,15,srl,rw,,y
MU71_CONFIG,1047,0,0,15,srl,rw,,y
MU72_CONFIG,1048,0,0,15,srl,rw,,y
MU73_CONFIG,1049,0,0,15,srl,rw,,y
MU74_CONFIG,104a,0,0,15,srl,rw,,y
MU75_CONFIG,104b,0,0,15,srl,rw,,y
MU76_CONFIG,104c,0,0,15,srl,rw,,y
MU77_CONFIG,104d,0,0,15,srl,rw,,y
MU78_CONFIG,104e,0,0,15,srl,rw,,y
MU79_CONFIG,104f,0,0,15,srl,rw,,y
MU80_CONFIG,1050,0,0,15,srl,rw,,y
MU81_CONFIG,1051,0,0,15,srl,rw,,y
MU82_CONFIG,1052,0,0,15,srl,rw,,y
MU83_CONFIG,1053,0,0,15,srl,rw,,y
MU84_CONFIG,1054,0,0,15,srl,rw,,y
MU85_CONFIG,1055,0,0,15,srl,rw,,y
MU86_CONFIG,1056,0,0,15,srl,rw,,y
MU87_CONFIG,1057,0,0,15,srl,rw,,y
MU88_CONFIG,1058,0,0,15,srl,rw,,y
MU89_CONFIG,1059,0,0,15,srl,rw,,y
MU90_CONFIG,105a,0,0,15,srl,rw,,y
MU91_CONFIG,105b,0,0,15,srl,rw,,y
MU92_CONFIG,105c,0,0,15,srl,rw,,y
MU93_CONFIG,105d,0,0,15,srl,rw,,y
MU94_CONFIG,105e,0,0,15,srl,rw,,y
MU95_CONFIG,105f,0,0,15,srl,rw,,y
MU96_CONFIG,1060,0,0,15,srl,rw,,y
MU97_CONFIG,1061,0,0,15,srl,rw,,y
